batch_file,original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
/root/BERT/ruanzhi-10B/Desktop/ruanzhi/results/bertattack_batches/batch_001_0020_0039/baseline/bertattack_results.csv,"I was looking forward to this movie. Trustworthy actors, interesting plot. Great atmosphere then ????? IF you are going to attempt something that is meant to encapsulate the meaning of life. First. Know it. OK I did not expect the directors or writers to actually know the meaning but I thought they may have offered crumbs to peck at and treats to add fuel to the fire-Which! they almost did. Things I didn't get. A woman wandering around in dark places and lonely car parks alone-oblivious to the consequences. Great riddles that fell by the wayside. The promise of the knowledge therein contained by the original so-called criminal. I had no problem with the budget and enjoyed the suspense. I understood and can wax lyrical about the fool and found Adrian Pauls role crucial and penetrating and then ????? Basically the story line and the script where good up to a point and that point was the last 10 minutes or so. What? Run out of ideas! Such a pity that this movie had to let us down so badly. It may not comprehend the meaning and I really did not expect the writers to understand it but I was hoping for an intellectual, if not spiritual ride and got a bump in the road","I was expecting forward to this movie. trustcompetent actors, interesting plot. Great atmosphere then ????? IF you are going to attempt something that is meant to encapsulate the meaning of life. First. Know it. OK I did not expect the directors or writers to actually know the meaning but I thought they may have offered crumbs to peck at and treats to add fuel to the fire-Which! they almost did. Things I didn't get. A woman wandering around in dark places and lonely car parks alone-oblivious to the consequences. Great riddles that fell by the wayside. The promise of the knowledge therein contained by the original so-called criminal. I had no problem with the budget and enjoyed the pace. I got and can wax lyrical about the man and found Adrian Pauls part crucial and penetrating and then ????? Basically the story line and the script where good up to a point and that point was the last 10 minutes or so. What? Run out of ideas! Such a pity that this movie had to let us down so badly. It may not comprehend the meaning and I really did not expect the writers to understand it but I was hoping for an intellectual, if not spiritual ride and got a bump in the road",0.0018784403800964,0.7772054672241211,0,1,0,161,Successful
/root/BERT/ruanzhi-10B/Desktop/ruanzhi/results/bertattack_batches/batch_001_0020_0039/baseline/bertattack_results.csv,"Four things intrigued me as to this film - firstly, it stars Carly Pope (of ""Popular"" fame), who is always a pleasure to watch. Secdonly, it features brilliant New Zealand actress Rena Owen. Thirdly, it is filmed in association with the New Zealand Film Commission. Fourthly, a friend recommended it to me. However, I was utterly disappointed. The whole storyline is absurd and complicated, with very little resolution. Pope's acting is fine, but Owen is unfortunately under-used. The other actors and actresses are all okay, but I am unfamiliar with them all. Aside from the nice riddles which are littered throughout the movie (and Pope and Owen), this film isn't very good. So the moral of the story is...don't watch it unless you really want to.","Four things intrigued me as to this film - firstly, it stars Carly Pope (of ""Popular"" superstar), who is always a pleasure to watch. secdonically, it features brilliant New Zealand actress Rena Owen. Thirdly, it is filmed in association with the New Zealand Film Commission. Fourthly, a friend recommended it to me. initially, he was utterly disappointed. The whole mystery is logical and complicated, with very little resolution. pope'its acting is fine, but Owen is unfortunately under-used. The other cast and roles are all great, but I am new with them all. besides from the nice riddles which are littered throughout the movie (and Pope and Owen), this film isn't very bad. but the philosophy of the tale is...don't watch it unless you really want to.",0.000149130821228,0.9536888599395752,0,1,0,199,Successful
/root/BERT/ruanzhi-10B/Desktop/ruanzhi/results/bertattack_batches/batch_001_0020_0039/baseline/bertattack_results.csv,"<br /><br />Never ever take a film just for its good looking title.<br /><br />Although it all starts well, the film suffers the same imperfections you see in B-films. Its like at a certain moment the writer does not any more how to end the film, so he ends it in a way nobody suspects it thinking this way he is ingenious.<br /><br />A film to be listed on top of the garbage list.<br /><br />","<br /><br />Never ever take a film just for its good looking title.<br /><br />Although it all starts well, the film suffers the same imperfections you see in B-films. Its like at a certain moment the writer does not any more how to end the film, so he ends it in a way nobody suspects it and this way he is ingenious.<br /><br />A film to be listed on top of the garbage list.<br /><br />",0.0341264605522155,0.9906050562858582,0,1,0,49,Successful
/root/BERT/ruanzhi-10B/Desktop/ruanzhi/results/bertattack_batches/batch_001_0020_0039/baseline/bertattack_results.csv,"Lowe returns to the nest after, yet another, failed relationship, to find he's been assigned to jury duty. It's in the plans to, somehow, get out of it, when he realizes the defendant is the girl he's had a serious crush on since the first grade.<br /><br />Through living in the past by telling other people about his feelings towards this girl (played by Camp), Lowe remembers those feelings and does everything in his power to clear Camp of attempted murder, while staying away from the real bad guys at the same time, and succeeding in creating a successful film at the same time.<br /><br />I've heard that St Augustine is the oldest city in the US, and I also know it has some ties to Ponce de Leon, so the backdrop is a good place to start. Unfortunately, it's the only thing good about this movie. The local police are inept, the judge is an idiot, and the defense counsel does everything in her power to make herself look like Joanie Cunningham! I don't know whether to blame the director for poor direction, or for just letting the cast put in such a hapless effort.<br /><br />In short, this movie was so boring, I could not even sleep through it! 1 out of 10 stars!","Lowe returns to the nest after, yet another, failed relationship, to find he's been assigned to jury duty. It's in the plans to, somehow, get out of it, when he realizes the defendant is the girl he's had a serious crush on since the first grade.<br /><br />Through living in the past by telling other people about his feelings towards this girl (played by Camp), Lowe remembers those feelings and does everything in his power to clear Camp of attempted murder, while staying away from the real bad guys at the same time, and succeeding in creating a successful comedy at the same time.<br /><br />I've heard that St miami is the oldest city in the american, and I also know it has some ties to Ponce de rico, so the backdrop is a perfect place to start. fortunately, it's the only thing bad about this movie. The local police are inept, the judge is an idiot, and the defense counsel does everything in her power to make herself look like Joanie Cunningham! I don't know whether to blame the director for poor direction, or for just letting the cast put in such a hapless effort.<br /><br />In fact, this movie was so frustrating, me could not even sleep through it! 9 out of 10 stars!",0.0001805424690246,0.8464101552963257,0,1,0,201,Successful
/root/BERT/ruanzhi-10B/Desktop/ruanzhi/results/bertattack_batches/batch_001_0020_0039/baseline/bertattack_results.csv,"Seriously, I can't imagine how anyone could find a single flattering thing to say about this movie, much less find it in themselves to write the glowing compliments contained in this comment section. How many methamphetamines was Bogdonovitch on during the filming of this movie? Was he giving a bonus to the actor that spat his lines out with the most speed and least inflection or thought? The dialogue is bad, the plot atrocious, even for a ""screwball"" comedy, and claims that the movie is an homage to classic film comedy is about the most inane thing I've ever heard. The cinematography is below the quality and innovation of that exhibited by the worst made-for-TV movies, the acting is awful (although I get the feeling that the fault for that lies squarely in the lap of the director), and speaking of which, did I mention the direction is so haphazard and inscrutable that it defies the definition of the word? The whole thing is a terribly unfunny (even in the much-beleaguered world of so-bad-it's-funny clunkers), soul-sucking, waste of two hours of your life that you'll never get back. Be afraid, be very afraid...","Seriously, I can't imagine how anyone could find a single flattering thing to say about this movie, much less find it in themselves to write the glowing compliments contained in this comment section. How many methamphetamines was Bogdonovitch on during the filming of this movie? Was he giving a bonus to the actor that spat his lines out with the most speed and least inflection or thought? The dialogue is bad, the plot atrocious, even for a ""screwball"" comedy, and claims that the movie is an homage to classic film comedy is about the most inane thing I've ever heard. The cinematography is below the quality and innovation of that exhibited by the worst made-for-TV movies, the acting is awful (although I get the feeling that the fault for that lies squarely in the lap of the director), and speaking of which, did I mention the direction is so haphazard and inscrutable that it defies the definition of the word? The whole thing is a terribly unfunny (even in the much-beleaguered world of so-bad-it's-funny clunkers), soul-sucking, waste of two hours of your life that you'll never get back. Be afraid, be very afraid...",0.0001798272132873,0.0001798272132873,0,0,0,1,Failed
/root/BERT/ruanzhi-10B/Desktop/ruanzhi/results/bertattack_batches/batch_001_0020_0039/baseline/bertattack_results.csv,"I'm the type of guy who loves hood movies from New Jack City to Baby Boy to Killa Season, from the b grade to the Hollywood. but this movie was something different. i am no hater and this movie was kinda enjoyable. but some bits were just weird. well the acting wasn't to good, compared to Silkk The Shockers performance in Hot Boyz (quite good) and Ice-T in new Jack and SVU (great). the scene where Corrupt (Ice-T) kills the wanna be Jamaican dude he says something and lights himself on fire burning both Ice-T and the other dude, this kills the Jamaican, however Ice-T is unharmed, very similar to Ice's other movie Urban Menace (which stars both of these actors) were Snoops character is supernatural, however after this there is nothing suggested that Corrupt is like a demon. When MJ (Silkk) gets stabbed at first he struggling but after that he fights normally and was stabbed in the thigh-WITH OUT BLOOD. and when MJ confesses killing a cop cos the cop was beating up his friend Benny was weird, Benny isn't introduced in this movie and the scene isn't in the film. it does hold weight to the fact why Corrupt wants to kill MJ but is still makes u scratch your head. wen Jody writes a letter to Miss Jones character explaining what happened to them afterwords doesn't mention what happen 2 other main characters MJ and Lisa. the film did show the horror and poverty of the ghetto-which plagues the lives of Latinos and Blacks word wide-was a good part of the film, even though the clip of the projects was re-used thousands of times. and the scene where Miles kills the Latino brother by crashing his bike at full speed (not wearing a helmet) and running into my Latino brothers car would of killed him. the movie was similar to the film Urban Menace and half the actors were in both of these movies as well as the production team. it was OK tho. but me being from poverty i love hood films, however if u don't love em like i do Don't WATCH IT. only thing saving me from walking out is it reminded me of the first movie i made which was made with 100 dollars, and my love of the genre.<br /><br />Nathaniel Purez","I'm the type of guy who loves hood movies from New Jack City to Baby Boy to Killa Season, from the b grade to the Hollywood. but this movie was something different. i am no hater and this movie was kinda enjoyable. but some bits were just weird. well the acting wasn't to good, compared to Silkk The Shockers performance in Hot Boyz (quite good) and Ice-T in new Jack and SVU (great). the scene where Corrupt (Ice-T) kills the wanna be Jamaican dude he says something and lights himself on fire burning both Ice-T and the other dude, this kills the Jamaican, however Ice-T is unharmed, very similar to Ice's other movie Urban Menace (which stars both of these actors) were Snoops character is supernatural, however after this there is nothing suggested that Corrupt is like a demon. When MJ (Silkk) gets stabbed at first he struggling but after that he fights normally and was stabbed in the thigh-WITH OUT BLOOD. and when MJ confesses killing a cop cos the cop was beating up his friend Benny was weird, Benny isn't introduced in this movie and the scene isn't in the film. it does hold weight to the fact why Corrupt wants to kill MJ but is still makes u scratch your head. wen Jody writes a letter to Miss Jones character explaining what happened to them afterwords doesn't mention what happen 2 other main characters MJ and Lisa. the film did show the horror and poverty of the ghetto-which plagues the lives of Latinos and Blacks word wide-was a good part of the film, even though the clip of the projects was re-used thousands of times. and the scene where Miles kills the Latino brother by crashing his bike at full speed (not wearing a helmet) and running into my Latino brothers car would of killed him. the movie was similar to the film Urban Menace and half the actors were in both of these movies as well as the production team. it was OK tho. but me being from poverty i love hood films, however if u don't love em like i do Don't WATCH IT. only thing saving me from walking out is it reminded me of the first movie i made which was made with 100 dollars, and my love of the genre.<br /><br />Nathaniel Purez",0.8834015727043152,0.8834015727043152,1,1,0,1,Skipped
/root/BERT/ruanzhi-10B/Desktop/ruanzhi/results/bertattack_batches/batch_001_0020_0039/baseline/bertattack_results.csv,"The most positive points in this film were the credits (text style) and some moments in Ice-T's acting. The story-line; two rival gangs having to fight it out, with the sub-plots of betrayal, power and change are well worn plots but in this case painful(very) to wade through. The decrepit scenery, which added slight believability in places, and questionable lighting, constantly distracted from any interest/identification with the characters (the shine off of the actress's forehead/nose was blinding, not to mention other scenes with the same problem.) Not even half way into the film I wanted to know more about how and why it came about as opposed to what was going on on screen. A disappointment if you have seen Ice-T in other roles. Kudos to other actors/actresses who seemed to get into their roles despite the weak direction; Corrupt's side kick and the other restaurant worker.","The most positive highlights in this film were the credits (texts styles) and some moments in Ice-T's acting. The story-story; two rival gangs having to fight it out, with the sub-scenes of betrayal, power and change are well worn plots but in this case painful(very) to wade through. its datedredim style, which added slight believability in places, and good lighting, always kept from any curiosity/identification with the protagonist (the shine off of the actress's forehead/nose was blinding, not to mention other scenes with the same problem.) Not even half way into the film is got to understand more about how and why it came about as well to what was going on on as. A disappointment if you have seen Ice-T in other acts. Kudos to other actors/actresses who got to get into their roles despite the weak look; Corrupt's side kick and the other cafe girl.",0.0001919865608215,0.5634101629257202,0,1,0,233,Successful
/root/BERT/ruanzhi-10B/Desktop/ruanzhi/results/bertattack_batches/batch_001_0020_0039/baseline/bertattack_results.csv,"I quite enjoyed The Wrecking Crew (1999), which was the last of the three films in this series (the first being Urban Menace (1999) which I've yet to see). I know it was baaaaad, but the three leads did a pretty decent job, all things considered.<br /><br />This, however, was truly atrocious. Ice-T was dreadful, and he's the producer! Can't say I've ever heard of Silkk The Shocker (who apparently never learnt how to spell), but his performance was one of the worst I've ever seen in a movie.<br /><br />Miss Jones did pretty well in her small role, though she later went on to make some atrocious, racist ""jokes"" on her radio show after the SE Asian tsunami (plus other occasions sadly). Way to go, girl...<br /><br />No-one else comes out with any credit. Strangely, TJ Storm and Ernie Hudson (who are both pretty bad here) are far better in The Wrecking Crew, which was made, along with Urban Menace, at the same time as Corrupt. How that works, I don't know.<br /><br />I'm going to try the Ice-T commentary now, to see whether he apologises for the film, or tries to make us think it's a great piece of film-making.","I quite enjoyed The Wrecking Crew (1973), which was the last of the three films in this collection (the before being Urban Menace (2000) which I've yet to see). I know it was baaaaad, but the three leads did a pretty right job, all things too.<br /><br />This, indeed, was genuinely atrovent. Ice-T was dreadful, and he's the producer! Can't say I've ever heard of Silkk The shock- (who apparently never learnt how to spell), but his character was one of the worst I've ever seen in a war.<br /><br />Miss short did pretty well in her small roles, though she later went on to make some irrovent, racist ""jokes"" on her radios show after the london chinatown tragedy (plus other times apparently). Way to go, girl...<br /><br />No-one else comes out with any credit. surprisingly, TJ Storm and Ernie Hudson (who are both pretty bad here) are quite better in The Wrecking Crew, which was remade, along with Urban harry, at the same time as Corrupt. How that works, I don't know.<br /><br />I'm going to try the Ice-T commentary now, to see whether he apologises for the film, or tries to make us think it's a great piece of film-making.",0.000166893005371,0.5159507393836975,0,1,0,310,Successful
/root/BERT/ruanzhi-10B/Desktop/ruanzhi/results/bertattack_batches/batch_001_0020_0039/baseline/bertattack_results.csv,"this film has no plot, no good acting, to be honest it has nothing, the same songs play over and over awful acting and if you can actually sit there and watch the whole thing and enjoy it there is something wrong with you. I wish i could give this 0 out of 10 but i cant so it has to be a 1 which is generous! ice-t isn't even a good rapper and even worse at acting, every bit of the film is rubbish, i got this film on DVD without knowing what it was for the price of £1.99 and thought that i had picked up a bargain, i then looked at the IMDb rating and didn't take it into consideration but after watching it found out that the DVD i had bought was a complete waste of time, money and electricity. if you have this film there are two things you can do sell it to someone who doesn't know about it or burn it!","this film has no screenplay, no standard acting, to be honest it has nothing, the same bands play over and over awful acting and if you can actually sit there and watch the whole thing and enjoys it there is something wrong with you. I wish i could give this 0 out of 10 but i cant so it has to be a 1 which is generous! ice-t isn't even a good rapper and even worst at acts, every bit of the film is just, i got this film on cd without knowing what it was for the price of £1.99 and thought that i had picked up a bargain, i then looked at the IMDb rating and didn't take it into consideration but after watching it got out that the film i had buy was a complete thing of memory, money and electricity. if you have this film there are two things you can do sell it to someone who doesn't know about it or burn it!",0.000193178653717,0.874832272529602,0,1,0,164,Successful
/root/BERT/ruanzhi-10B/Desktop/ruanzhi/results/bertattack_batches/batch_001_0020_0039/baseline/bertattack_results.csv,"Beware, My Lovely (1952) Dir: Harry Horner <br /><br />Production: The Filmmakers/RKO Radio Pictures<br /><br />Credulity-straining thriller from the pioneering producer team of Collier Young and Ida Lupino, aka The Filmmakers (with Lupino pitching in with some uncredited direction). <br /><br />Robert Ryan is the 'peril' and Ida Lupino is the 'woman' in this entry in the 'woman in peril' style film. Ryan plays Howard Wilton, a tightly-wound psychotic handyman drifter (noooo, Ryan? I know, hard to believe). Lupino is the lonely war widow, Helen Gordon, who hires Howard to do some work around her house. Things go downhill from there as Howard makes Helen a prisoner in her own home. <br /><br />Howard has a nasty secret, not that he could reveal it. You see, consciousness is a real challenge for him. Maintaining it, that is. He has an unfortunate habit of coming to and finding his employers dead. This is part of the film's problem. The nature of Howard's psychosis is so extreme that it is nearly impossible to believe that he's been free to roam from town to town unobstructed, even in the year 1918 (when the film is set). He can't remember anything that happened ten minutes ago. His violent, threatening, anti-social tendencies are set off by the smallest and most common of things (a young girl flirting, inadequacies involving the war, due to his being rejected for service). I don't know how he even made it past the interview with Helen. There are other implausibilities. If you were locked in your house with a madman, but nonetheless left on your own for periods of time, couldn't you figure out a way to escape? <br /><br />Ryan, I think, is defeated by the material. It feels like he's overplaying his hand. His series of tics and spasms and the tightly coiled bursts of dementia all have a been-there, done-that robotic feel to them. At this point in his career he'd probably played this character, to some degree, ten times and it shows. We are encouraged to empathize with Howard (I didn't) through shown bits of humanity, like him being stopped in his tracks by a music box and his relating to a group of children who won't judge him. Lupino just has to act frazzled and in distress, which she is more than capable of and does. <br /><br />The picture had one thing going for it; what would be the eventual resolution of the conflict? So naturally there was a disappointing ending that was abrupt and ineffective. <br /><br />Of slight interest was a recurring motif where the camera would catch Howard's reflection (in mirrors, water, Christmas tree decorations). This indicated something going on, or about to go on, in his head. Horner (1953's Vicki), who made his reputation in production design, does a fine job of making the house feel like a prison. Credit too, the always reliable RKO art department for the work on the house. In the end, sub-standard work from the principals, who all have much better films to their credit. <br /><br />*½ out of 4",".d, My Lovely (1952) Dir: Harry Horner <br /><br />studio: The Filmmakers/RKO Radio Pictures<br /><br />credulity-a thriller from the pioneering producer team of Collier Young and Ida Lupino, aka The Filmmakers (with Lupino pitching in with some uncredited direction). <br /><br />Robert Ryan is the 'peril' and Ida Lupino is the 'woman/ in this entry in the 'woman in peril' style title. Ryan is Howard Wilton, a tightly-held blind handymans drifter (noooo, Ryan? I know, hard to believe). Lupino is the lonely war widow, Helen Gordon, who hires Howard to do some work around her house. Things go straight from there as Howard makes Helen a prisoner in her own home. <br /><br />Howard has a nasty secret, not that he could reveal it. You see, consciousness is a real challenge for him. Maintaining it, that is. He has an unfortunate habit of coming to and finding his employers dead. This is part of the film's problem. The nature of Howard's psychosis is so extreme that it is nearly impossible to believe that he's been free to roam from town to town unobstructed, even in the year 1918 (when the film is set). He can't remember anything that happened ten minutes ago. His violent, threatening, anti-social tendencies are set off by the smallest and most common of things (a young girl flirting, inadequacies involving the war, due to his being rejected for service). I don't know how he even made it past the interview with Helen. There are other implausibilities. If you were locked in your house with a madman, but nonetheless left on your own for periods of time, couldn't you figure out a way to escape? <br /><br />Ryan, I think, is subdued by the physical. It feels like he's overplayinging his hand. His series of tics and spasms and the tightly coiled bursts of dementia all have a been-there, done-that a feel to them. At this point in his career he'd probably played this character, to some degree, ten times and it shows. We are encouraged to empathize with Howard (I didn't) through shown bits of humanity, like him being stopped in his tracks by a music box and his relating to a group of children who won't judge him. Lupino just has to act frazzled and in distress, which she is more than capable of and does. <br /><br />The picture had one thing going for it; what would be the eventual resolution of the conflict? So naturally there was a disappointing ending that was abrupt and ineffective. <br /><br />Of slight interest was a recurring motif where the camera would catch Howard's reflection (in mirrors, water, Christmas tree decorations). This indicated something going on, or about to go on, in his head. Horner (1953's Vicki), who made his reputation in production design, does a fine job of making the house feel like a prison. Credit too, the always reliable RKO art department for the work on the house. In the end, sub-standard work from the principals, who all have much better films to their credit. <br /><br />*½ out of 4",0.0005655884742736,0.7265276908874512,0,1,0,396,Successful
/root/BERT/ruanzhi-10B/Desktop/ruanzhi/results/bertattack_batches/batch_001_0020_0039/baseline/bertattack_results.csv,"The only reason this movie is not given a 1 (awful) vote is that the acting of both Ida Lupino and Robert Ryan is superb. Ida Lupino who is lovely, as usual, becomes increasingly distraught as she tries various means to rid herself of a madman. Robert Ryan is terrifying as the menacing stranger whose character, guided only by his disturbed mind, changes from one minute to the next. Seemingly simple and docile, suddenly he becomes clever and threatening. Ms. Lupino's character was in more danger from that house she lived in and her own stupidity than by anyone who came along. She could not manage to get out of her of her own house: windows didn't open, both front and back doors locked and unlocked from the inside with a key. You could not have designed a worse fire-trap if you tried. She did not take the precaution of having even one extra key. Nor could she figure out how to summon help from nearby neighbors or get out of her own basement while she was locked in and out of sight of her captor. I don't know what war her husband was killed in, but if it was World War II, the furnishings in her house, the styles of the clothes, especially the children and the telephone company repairman's car are clearly anachronistic. I recommend watching this movie just to see what oddities you can find.","The only reason this movie is not given a 1 (awful) vote is that the acting of both Ida Lupino and Robert Ryan is superb. Ida Lupino who is lovely, as usual, becomes increasingly distraught as she tries various means to rid herself of a madman. Robert Ryan is terrifying as the menacing stranger whose character, guided only by his disturbed mind, changes from one minute to the next. Seemingly simple and docile, suddenly he becomes clever and threatening. Ms. Lupino's character was in more danger from that house she lived in and her own stupidity than by anyone who came along. She could not manage to get out of her of her own house: windows didn't open, both front and back doors locked and unlocked from the inside with a key. You could not have designed a worse fire-trap if you tried. She did not take the precaution of having even one extra key. Nor could she figure out how to summon help from nearby neighbors or get out of her own basement while she was locked in and out of sight of her captor. I don't know what war her husband was killed in, but if it was World War II, the furnishings in her house, the styles of the clothes, especially the children and the telephone company repairman's car are clearly anachronistic. I recommend watching this movie just to see what oddities you can find.",0.99338960647583,0.99338960647583,1,1,0,1,Skipped
/root/BERT/ruanzhi-10B/Desktop/ruanzhi/results/bertattack_batches/batch_001_0020_0039/baseline/bertattack_results.csv,"Artificial melodrama with a screenplay adapted by Mel Dinelli from his play ""The Man"" concerns a boarding-house proprietress taking in a troubled handyman who may be homicidal. Despite solid work from Ida Lupino and Robert Ryan (both trying their best), this tedious yarn isn't very inventive within its one primary set (which quickly becomes visually dull) and underpopulated cast of characters (there is however a smart pooch who senses the worst!). Hokey and humorless, with a stilted direction from Harry Horner (perhaps Lupino should have directed?). Where's all the suspense promised by the ads? Dinelli also served as a co-producer. *1/2 from ****","of melodrama with a screenplay adapted by Mel Dinelli from his play ""The Man"" concerns a boarding-house proprietress takes in a troubled handyman who may be homicidal. in solid production from Ida Lupino and Robert Ryan (both trying their best), this dulli yarn isn't very inventive within its one standard set (which often proves visually dull) and underpopval cast of characters (there is however a smart pooch who senses the worst!). Hokey and humorless, with a stillittle touch from Harry Horner (perhaps Lupino should have directed?). Where's all the suspense promised by the ads? Dinelli also credited as a co-producer. *1/2 from ****",0.0002462267875671,0.7728137373924255,0,1,0,148,Successful
/root/BERT/ruanzhi-10B/Desktop/ruanzhi/results/bertattack_batches/batch_001_0020_0039/baseline/bertattack_results.csv,"Wow, what an overrated movie this turned out to be! It was supposed to be ""an extremely suspenseful tale of a crazed killer holding a woman hostage and in terror in her home."" Well, I doubt it terrorized audiences in the early '50s and I know it would put today's audiences asleep.<br /><br />""Sends shivers down the spine,"" proclaims the New York Times. No, the only shivers I get is that anyone is left on the planet who believes anything the N.Y. Times prints about anything.<br /><br />Well, it was about a deranged man who held a woman hostage for a short time in her house but the man. ""Howard Wilton"" (Robert Ryan) was actually harmless and friendly. In fact, this was one of the nicest roles Ryan ever played! Yes, ""Wilton"" was nuts but he never harmed the woman and only wanted a friend to trust.<br /><br />The film even turned boring after awhile with very little going on except a lot of yakking. <br /><br />Beware, my reader.....this sucks.","Wow, what an over... movie this turned out to be! this was meant to be ""an extremely suspenseful tale of a crazed killer holding a woman hostage and in terror in her home."" Well, I doubt it terrorized audiences in the early '50s and I know it would put today's viewers asleep.<br /><br />""Sends shivers down the spine,"" proclaims the New York Times. No, the only shivers I get is that anyone is left on the planet who believes anything the N.Y. Times prints about anything.<br /><br />Well, it was about a deranged person who held a woman hostage for a short time in her house but the mr. ""Howard Wilton"" (Robert novak) was actually harmless and innocent. In christ, this was one of the nicest portrayed Ryan ever played! Yes, ""Wilton"" was nuts but he never harmed the woman and only wanted a friend to trust.<br /><br />The plot even turned simple after some with very little going on except a lot of yakkis. <br /><br />bet, my reader.....this sucks.",0.0002434849739074,0.6589797735214233,0,1,0,213,Successful
/root/BERT/ruanzhi-10B/Desktop/ruanzhi/results/bertattack_batches/batch_002_0040_0059/baseline/bertattack_results.csv,"I can't believe the high marks people have given this film on this site. The writing is incredibly bad with people coming in at just the right time and revealing exactly what the heroine is doing to try to escape. (Don't you just hate it when that happens?). And the acting is so very, very bad that you may get a splinter in your eye from all the scenery being chewed.<br /><br />A nut is holding her hostage, children are outside the open screen, so she whimpers for help instead of screaming when only a moment ago she was brave enough to be smashing windows to yell to these same children.<br /><br />She's finally free and alone in the house. Her chance to go for help, so what does she do? Wanders around the house and lies down. She's in the basement, locked away. So what does she do? Takes a little nap. Come on! Most of the movie is the nut wandering away and finding her sitting there snoozing when he wakes her up. Four times! What? If the writer is too bored to actually write a real plot why should we be paying attention? I think the key here is that it was originally a play for the radio, so they filled in with the heroine just sitting around rather than pretending to be screen writers and actually writing any action.<br /><br />And the ending is horrendous.<br /><br />The whole movie is completely implausible, horribly written and almost comically acted. Beware this movie at all costs!","the can'you believe the amazing way you have gotten this movie on this page. its writing is so good with it come in at just the left point and reveals it what the loser is doing to try to escaped. (don'you you just hated it when that does?). that the writing is so very, very bad that you still feel a hole in your own from all the sky being cut.<b /><gr />A tree is keeping her held, children are playing the open game, so she whimperhs for mercy now of screams when only a human was she was brave enough to be beating doors to yell to these same children.<gr /><gr />she'n all freed and empty in the attic. Her night to come for assistance, so what does she do? Wanders of the family and lies down. she'm in the attic, attic down. and what does she do? Takes a much rest. it on! Most of the movies is the parent wander away and seeing her sat there snoozing when he s her up. three days! why? when the writing is too done to not written a proper plot why should we be there attention? they say the point here is that it was actually a movie for the paper, so they stuck in with the victim just sat round so than trying to be screen wrote and not written any anything.<b /><gr />that the ends is horrendous.<b /><b />The whole movie is completely implausable, horribly written and almost comically acted. bet this movie at all costs!",0.0001806616783142,0.0306772589683532,0,0,0,926,Failed
/root/BERT/ruanzhi-10B/Desktop/ruanzhi/results/bertattack_batches/batch_002_0040_0059/baseline/bertattack_results.csv,Widow hires a psychopath as a handyman. Sloppy film noir thriller which doesn't make much of its tension promising set-up. (3/10),Widow hires a psychopath as a handyman. dark film noir thriller which doesn't end most of its tension promising set-up. (3/10),0.0007194876670837,0.731121301651001,0,1,0,38,Successful
/root/BERT/ruanzhi-10B/Desktop/ruanzhi/results/bertattack_batches/batch_002_0040_0059/baseline/bertattack_results.csv,"I have no idea how anyone can give this movie high marks. I didn't rent it thinking it was the next great horror flick, the next great horror spoof, or the next great low-budget horror spoof. Obviously, this isn't meant to scare, but one fatal flaw with the production entirely sapped the joy out of the viewing experience. The sound editing was horrible. I had to work the volume control the entire movie. You can imagine how difficult it is to get into something - even a low-budget spoof - when you're either turning the volume up or down, or trying to anticipate the next time you have to do so. The regular dialogue is very low, and all screams, noises, etc., are VERY loud. We're not talking about toggling between 5 and 7 on the volume control, finding a happy medium at 6. We're talking toggling between 2 and 9 on the volume where it is virtually impossible to leave the volume alone. Again, this movie might be a decent example of what it is meant to be, but you're going to be spending so much time adjusting your volume control that you'll never have the chance to enjoy it.","I have no idea how any can give this movie high credits. he didn't rent it thinking it was the next greatest horror thriller, the then greatest gothic sport, or the only big low-cut horror spout. apparently, this isn't meant to alarm, but one fatal flaw with the set entirely sappped the happiness out of the reading trip. The sound edit was horrible. so had to work the volume control the entire show. four can imagine how difficult it is to get into something - normally a low-budget spparody - when you're or turning the heart up or down, or trying to anticipate the next time you have to do so. this real dialogue is very low, and all screams, cries, and., are VERY loud. we'em not talking about toggling between 5 and 7 on the volume control, finding a happy medium at 6. we't talking toggling between 2 and 9 on the cd where it is virtually impossible to leave the room alone. actually, this movie to be a great example of what it is meant to be, but you're going to be spending so much time adjusting your volume limit that you'll never have the chances to enjoy it.",0.0001577138900756,0.51788729429245,0,1,0,431,Successful
